20241212 071200;22033;22034.25;22033;22034.25;2
20241212 071300;22034.25;22035;22034.25;22034.25;5
20241212 071400;22033.5;22033.5;22033.25;22033.25;3
20241212 071500;22033;22033;22033;22033;3
20241212 071600;22035.5;22035.5;22034.75;22034.75;4
20241212 071700;22034;22035.25;22034;22035.25;2
20241212 071800;22033.75;22033.75;22033.75;22033.75;1
20241212 071900;22033.5;22033.5;22032.5;22032.5;4
20241212 072000;22032.25;22032.25;22030;22030;3
20241212 072100;22029.25;22029.5;22029.25;22029.5;6
20241212 072200;22032;22032.25;22030.75;22030.75;17
20241212 072300;22029.5;22029.5;22029.5;22029.5;10
20241212 072400;22029.5;22032.75;22029.5;22031.5;8
20241212 072500;22032.5;22032.5;22032.5;22032.5;2
20241212 072600;22032.5;22033;22032.5;22033;8
20241212 072900;22031.25;22031.25;22031;22031;2
20241212 073000;22031.25;22031.25;22031.25;22031.25;1
20241212 073100;22031.75;22033;22031.75;22032.25;9
20241212 073400;22033.5;22033.5;22033;22033.5;6
20241212 073500;22034;22034;22032.5;22032.5;11
20241212 073600;22033.75;22034;22031.75;22031.75;7
20241212 073700;22033.75;22033.75;22033.5;22033.75;3
20241212 073800;22034.5;22035;22034;22035;7
20241212 074000;22035;22035.5;22035;22035.5;2
20241212 074100;22035.25;22035.25;22035.25;22035.25;2
20241212 074200;22034.75;22034.75;22034;22034;4
20241212 074300;22032.25;22032.25;22030.5;22030.5;4
20241212 074400;22031;22031;22029.75;22029.75;3
20241212 074500;22029.75;22032;22029.5;22032;20
20241212 074600;22030.5;22030.5;22030.5;22030.5;4
20241212 074900;22030.25;22030.25;22030;22030;3
20241212 075000;22031.75;22031.75;22031.75;22031.75;1
20241212 075200;22031.25;22031.25;22031.25;22031.25;1
20241212 075300;22030.75;22030.75;22023;22023;27
20241212 075400;22023;22023;22021;22021.25;9
20241212 075600;22022;22022;22022;22022;1
20241212 075700;22020;22020;22018.5;22018.75;10
20241212 075800;22020;22022.75;22020;22022.75;2
20241212 075900;22022.25;22022.25;22022.25;22022.25;1
20241212 080000;22024;22024;22024;22024;1
20241212 080100;22024.5;22029.5;22024.5;22028.75;18
20241212 080200;22032.5;22032.5;22032.5;22032.5;2
20241212 080300;22035.75;22036;22035.75;22036;2
20241212 080400;22035.75;22036.25;22035;22036.25;5
20241212 080500;22037;22037;22032.75;22034;19
20241212 080600;22034.5;22034.5;22028.75;22029;4
20241212 080700;22029.5;22030;22027;22028.25;6
20241212 080800;22028;22028;22028;22028;2
20241212 081100;22030.5;22030.5;22030.5;22030.5;2
20241212 081300;22030;22030;22030;22030;11
20241212 081400;22028;22028;22028;22028;2
20241212 081600;22025.25;22025.25;22025.25;22025.25;1
20241212 081700;22027.5;22029;22026.75;22027;12
20241212 081800;22026;22027;22026;22027;3
20241212 081900;22028;22028.75;22028;22028.75;3
